region,fishery.id,fishery,length,freq
4,16,PS.UNASSOC.4,54,2031.88576785806
4,16,PS.UNASSOC.4,56,2302.31873942108
4,16,PS.UNASSOC.4,58,2119.17920987961
4,16,PS.UNASSOC.4,60,2188.27245120332
4,16,PS.UNASSOC.4,62,1946.10463211181
4,16,PS.UNASSOC.4,64,1666.62778860085
4,16,PS.UNASSOC.4,66,1465.73863975505
4,16,PS.UNASSOC.4,68,1406.60186624318
4,16,PS.UNASSOC.4,70,1305.8527563762
4,16,PS.UNASSOC.4,72,1353.81146768768
4,16,PS.UNASSOC.4,74,1219.12277494274
4,16,PS.UNASSOC.4,76,1166.16105815759
4,16,PS.UNASSOC.4,78,1254.36492699114
4,16,PS.UNASSOC.4,80,1137.70353185306
4,16,PS.UNASSOC.4,82,1079.46837770458
4,16,PS.UNASSOC.4,84,1279.97754393899
4,16,PS.UNASSOC.4,86,1348.54427243022
4,16,PS.UNASSOC.4,88,1494.63220678909
4,16,PS.UNASSOC.4,90,1622.78285484832
4,16,PS.UNASSOC.4,92,1651.22789734942
4,16,PS.UNASSOC.4,94,1839.02745715117
4,16,PS.UNASSOC.4,96,2123.80910655428
4,16,PS.UNASSOC.4,98,2427.75754359533
4,16,PS.UNASSOC.4,100,2957.51139618524
4,16,PS.UNASSOC.4,102,3015.85241835505
4,16,PS.UNASSOC.4,104,3018.8530485649
4,16,PS.UNASSOC.4,106,3153.631431884
4,16,PS.UNASSOC.4,108,3196.21377976163
4,16,PS.UNASSOC.4,110,3674.38421264264
4,16,PS.UNASSOC.4,112,3685.73307420858
4,16,PS.UNASSOC.4,114,3790.14048843773
4,16,PS.UNASSOC.4,116,4003.4097906418
4,16,PS.UNASSOC.4,118,4407.20118598242
4,16,PS.UNASSOC.4,120,5276.05901361558
4,16,PS.UNASSOC.4,122,3822.50771553776
4,16,PS.UNASSOC.4,124,4434.32572904084
4,16,PS.UNASSOC.4,126,4216.47603643409
4,16,PS.UNASSOC.4,128,3947.8714836919
4,16,PS.UNASSOC.4,130,4369.50368118759
4,16,PS.UNASSOC.4,132,3477.95338277039
4,16,PS.UNASSOC.4,134,3113.4136428814
4,16,PS.UNASSOC.4,136,2771.04621815295
4,16,PS.UNASSOC.4,138,2262.57653266141
4,16,PS.UNASSOC.4,140,1875.59250800322
4,16,PS.UNASSOC.4,142,1105.4372621486
4,16,PS.UNASSOC.4,144,697.115188646663
4,16,PS.UNASSOC.4,146,543.618554517529
4,16,PS.UNASSOC.4,148,429.220577952712
4,16,PS.UNASSOC.4,150,282.424271539258
4,16,PS.UNASSOC.4,152,91.349942646896
4,16,PS.UNASSOC.4,154,52.7054257562816
4,16,PS.UNASSOC.4,156,21.0299748010584
4,16,PS.UNASSOC.4,158,19.2113602740036
4,16,PS.UNASSOC.4,160,18.0381767939048
4,16,PS.UNASSOC.4,162,13.429050053816
4,16,PS.UNASSOC.4,164,7.30337686573435
4,16,PS.UNASSOC.4,166,3.23744879168325
4,16,PS.UNASSOC.4,168,4.87729187723488
4,16,PS.UNASSOC.4,170,4.51054047452895
4,16,PS.UNASSOC.4,172,0.485952891818058
4,16,PS.UNASSOC.4,174,1.47081255063114
4,16,PS.UNASSOC.4,176,0.326293876840367
4,16,PS.UNASSOC.4,178,0.0616597707052464
4,16,PS.UNASSOC.4,180,2.36012977696097
4,16,PS.UNASSOC.4,182,0.184356718776277
4,16,PS.UNASSOC.4,184,0.946470384864875
4,16,PS.UNASSOC.4,186,0.60419581364621
4,16,PS.UNASSOC.4,188,0.0616597707052464
4,16,PS.UNASSOC.4,190,0.0931415985017787
4,16,PS.UNASSOC.4,192,0.0967868476120813
4,16,PS.UNASSOC.4,194,0.620137844299494
4,16,PS.UNASSOC.4,196,0
4,16,PS.UNASSOC.4,198,1.6428556103164
7,17,Dom.PH.7,10,171
7,17,Dom.PH.7,12,515
7,17,Dom.PH.7,14,1294
7,17,Dom.PH.7,16,3256
7,17,Dom.PH.7,18,8961
7,17,Dom.PH.7,20,19567
7,17,Dom.PH.7,22,27400
7,17,Dom.PH.7,24,40023
7,17,Dom.PH.7,26,37484
7,17,Dom.PH.7,28,34893
7,17,Dom.PH.7,30,32019
7,17,Dom.PH.7,32,28655
7,17,Dom.PH.7,34,35193
7,17,Dom.PH.7,36,30401
7,17,Dom.PH.7,38,36762
7,17,Dom.PH.7,40,52687
7,17,Dom.PH.7,42,46258
7,17,Dom.PH.7,44,38776
7,17,Dom.PH.7,46,25857
7,17,Dom.PH.7,48,16899
7,17,Dom.PH.7,50,7007
7,17,Dom.PH.7,52,4771
7,17,Dom.PH.7,54,3724
7,17,Dom.PH.7,56,2430
7,17,Dom.PH.7,58,2870
7,17,Dom.PH.7,60,2399
7,17,Dom.PH.7,62,1841
7,17,Dom.PH.7,64,2051
7,17,Dom.PH.7,66,783
7,17,Dom.PH.7,68,826
7,17,Dom.PH.7,70,677
7,17,Dom.PH.7,72,649
7,17,Dom.PH.7,74,760
7,17,Dom.PH.7,76,395
7,17,Dom.PH.7,78,590
7,17,Dom.PH.7,80,677
7,17,Dom.PH.7,82,664
7,17,Dom.PH.7,84,601
7,17,Dom.PH.7,86,562
7,17,Dom.PH.7,88,579
7,17,Dom.PH.7,90,0
7,17,Dom.PH.7,92,0
7,17,Dom.PH.7,94,0
7,17,Dom.PH.7,96,0
7,17,Dom.PH.7,98,0
7,17,Dom.PH.7,100,0
7,17,Dom.PH.7,102,0
7,17,Dom.PH.7,104,0
7,17,Dom.PH.7,106,0
7,17,Dom.PH.7,108,0
7,17,Dom.PH.7,110,0
7,17,Dom.PH.7,112,0
7,17,Dom.PH.7,114,0
7,17,Dom.PH.7,116,0
7,17,Dom.PH.7,118,0
7,17,Dom.PH.7,120,0
7,17,Dom.PH.7,122,0
7,17,Dom.PH.7,124,0
7,17,Dom.PH.7,126,0
7,17,Dom.PH.7,128,0
7,17,Dom.PH.7,130,0
7,17,Dom.PH.7,132,0
7,17,Dom.PH.7,134,0
7,17,Dom.PH.7,136,0
7,17,Dom.PH.7,138,0
7,17,Dom.PH.7,140,0
7,17,Dom.PH.7,142,0
7,17,Dom.PH.7,144,0
7,17,Dom.PH.7,146,0
7,17,Dom.PH.7,148,0
7,17,Dom.PH.7,150,0
7,17,Dom.PH.7,152,0
7,17,Dom.PH.7,154,0
7,17,Dom.PH.7,156,0
7,17,Dom.PH.7,158,0
7,17,Dom.PH.7,160,0
7,17,Dom.PH.7,162,0
7,17,Dom.PH.7,164,0
7,17,Dom.PH.7,166,0
7,17,Dom.PH.7,168,0
7,17,Dom.PH.7,170,0
7,17,Dom.PH.7,172,0
7,17,Dom.PH.7,174,0
7,17,Dom.PH.7,176,0
7,17,Dom.PH.7,178,0
7,17,Dom.PH.7,180,0
7,17,Dom.PH.7,182,0
7,17,Dom.PH.7,184,0
7,17,Dom.PH.7,186,0
7,17,Dom.PH.7,188,0
7,17,Dom.PH.7,190,0
7,17,Dom.PH.7,192,0
7,17,Dom.PH.7,194,0
7,17,Dom.PH.7,196,0
7,17,Dom.PH.7,198,0
7,32,Dom.VN.7,10,1
7,32,Dom.VN.7,12,3
7,32,Dom.VN.7,14,0
7,32,Dom.VN.7,16,3
7,32,Dom.VN.7,18,2
7,32,Dom.VN.7,20,17
7,32,Dom.VN.7,22,31
7,32,Dom.VN.7,24,130
7,32,Dom.VN.7,26,201
7,32,Dom.VN.7,28,300
7,32,Dom.VN.7,30,654
7,32,Dom.VN.7,32,593
7,32,Dom.VN.7,34,1036
7,32,Dom.VN.7,36,1533
7,32,Dom.VN.7,38,1364
7,32,Dom.VN.7,40,1667
7,32,Dom.VN.7,42,1651
7,32,Dom.VN.7,44,1398
7,32,Dom.VN.7,46,1333
7,32,Dom.VN.7,48,1172
7,32,Dom.VN.7,50,895
7,32,Dom.VN.7,52,777
7,32,Dom.VN.7,54,837
7,32,Dom.VN.7,56,754
7,32,Dom.VN.7,58,498
7,32,Dom.VN.7,60,407
7,32,Dom.VN.7,62,135
7,32,Dom.VN.7,64,184
7,32,Dom.VN.7,66,91
7,32,Dom.VN.7,68,83
7,32,Dom.VN.7,70,114
7,32,Dom.VN.7,72,47
7,32,Dom.VN.7,74,19
7,32,Dom.VN.7,76,29
7,32,Dom.VN.7,78,22
7,32,Dom.VN.7,80,27
7,32,Dom.VN.7,82,11
7,32,Dom.VN.7,84,9
7,32,Dom.VN.7,86,4
7,32,Dom.VN.7,88,3
7,32,Dom.VN.7,90,25
7,32,Dom.VN.7,92,8
7,32,Dom.VN.7,94,9
7,32,Dom.VN.7,96,14
7,32,Dom.VN.7,98,8
7,32,Dom.VN.7,100,25
7,32,Dom.VN.7,102,21
7,32,Dom.VN.7,104,51
7,32,Dom.VN.7,106,106
7,32,Dom.VN.7,108,123
7,32,Dom.VN.7,110,211
7,32,Dom.VN.7,112,168
7,32,Dom.VN.7,114,221
7,32,Dom.VN.7,116,365
7,32,Dom.VN.7,118,535
7,32,Dom.VN.7,120,823
7,32,Dom.VN.7,122,1028
7,32,Dom.VN.7,124,1685
7,32,Dom.VN.7,126,1920
7,32,Dom.VN.7,128,2053
7,32,Dom.VN.7,130,3404
7,32,Dom.VN.7,132,3186
7,32,Dom.VN.7,134,3567
7,32,Dom.VN.7,136,3347
7,32,Dom.VN.7,138,2617
7,32,Dom.VN.7,140,4342
7,32,Dom.VN.7,142,3049
7,32,Dom.VN.7,144,2464
7,32,Dom.VN.7,146,2384
7,32,Dom.VN.7,148,1651
7,32,Dom.VN.7,150,2142
7,32,Dom.VN.7,152,1234
7,32,Dom.VN.7,154,899
7,32,Dom.VN.7,156,719
7,32,Dom.VN.7,158,495
7,32,Dom.VN.7,160,557
7,32,Dom.VN.7,162,269
7,32,Dom.VN.7,164,186
7,32,Dom.VN.7,166,84
7,32,Dom.VN.7,168,62
7,32,Dom.VN.7,170,55
7,32,Dom.VN.7,172,30
7,32,Dom.VN.7,174,7
7,32,Dom.VN.7,176,6
7,32,Dom.VN.7,178,6
7,32,Dom.VN.7,180,5
7,32,Dom.VN.7,182,0
7,32,Dom.VN.7,184,0
7,32,Dom.VN.7,186,1
7,32,Dom.VN.7,188,0
7,32,Dom.VN.7,190,1
7,32,Dom.VN.7,192,1
7,32,Dom.VN.7,194,3
7,32,Dom.VN.7,196,0
7,32,Dom.VN.7,198,0
7,18,HL.IDPH.7,10,36
7,18,HL.IDPH.7,12,31
7,18,HL.IDPH.7,14,11
7,18,HL.IDPH.7,16,9
7,18,HL.IDPH.7,18,8
7,18,HL.IDPH.7,20,7
7,18,HL.IDPH.7,22,8
7,18,HL.IDPH.7,24,16
7,18,HL.IDPH.7,26,6
7,18,HL.IDPH.7,28,7
7,18,HL.IDPH.7,30,72
7,18,HL.IDPH.7,32,36
7,18,HL.IDPH.7,34,38
7,18,HL.IDPH.7,36,50
7,18,HL.IDPH.7,38,192
7,18,HL.IDPH.7,40,135
7,18,HL.IDPH.7,42,115
7,18,HL.IDPH.7,44,82
7,18,HL.IDPH.7,46,40
7,18,HL.IDPH.7,48,159
7,18,HL.IDPH.7,50,260
7,18,HL.IDPH.7,52,139
7,18,HL.IDPH.7,54,204
7,18,HL.IDPH.7,56,107
7,18,HL.IDPH.7,58,42
7,18,HL.IDPH.7,60,69
7,18,HL.IDPH.7,62,140
7,18,HL.IDPH.7,64,292
7,18,HL.IDPH.7,66,287
7,18,HL.IDPH.7,68,470
7,18,HL.IDPH.7,70,498
7,18,HL.IDPH.7,72,696
7,18,HL.IDPH.7,74,934
7,18,HL.IDPH.7,76,1147
7,18,HL.IDPH.7,78,1705
7,18,HL.IDPH.7,80,2245
7,18,HL.IDPH.7,82,1692
7,18,HL.IDPH.7,84,2378
7,18,HL.IDPH.7,86,2776
7,18,HL.IDPH.7,88,3870
7,18,HL.IDPH.7,90,4737
7,18,HL.IDPH.7,92,4050
7,18,HL.IDPH.7,94,8161
7,18,HL.IDPH.7,96,7720
7,18,HL.IDPH.7,98,9667
7,18,HL.IDPH.7,100,8659
7,18,HL.IDPH.7,102,8176
7,18,HL.IDPH.7,104,8002
7,18,HL.IDPH.7,106,7137
7,18,HL.IDPH.7,108,9921
7,18,HL.IDPH.7,110,11043
7,18,HL.IDPH.7,112,14063
7,18,HL.IDPH.7,114,13627
7,18,HL.IDPH.7,116,15328
7,18,HL.IDPH.7,118,17119
7,18,HL.IDPH.7,120,12708
7,18,HL.IDPH.7,122,19524
7,18,HL.IDPH.7,124,19729
7,18,HL.IDPH.7,126,17168
7,18,HL.IDPH.7,128,16908
7,18,HL.IDPH.7,130,15145
7,18,HL.IDPH.7,132,15739
7,18,HL.IDPH.7,134,19302
7,18,HL.IDPH.7,136,15132
7,18,HL.IDPH.7,138,15135
7,18,HL.IDPH.7,140,13100
7,18,HL.IDPH.7,142,9985
7,18,HL.IDPH.7,144,8889
7,18,HL.IDPH.7,146,7227
7,18,HL.IDPH.7,148,6172
7,18,HL.IDPH.7,150,4449
7,18,HL.IDPH.7,152,3695
7,18,HL.IDPH.7,154,3551
7,18,HL.IDPH.7,156,2360
7,18,HL.IDPH.7,158,1704
7,18,HL.IDPH.7,160,1697
7,18,HL.IDPH.7,162,926
7,18,HL.IDPH.7,164,710
7,18,HL.IDPH.7,166,536
7,18,HL.IDPH.7,168,362
7,18,HL.IDPH.7,170,278
7,18,HL.IDPH.7,172,142
7,18,HL.IDPH.7,174,170
7,18,HL.IDPH.7,176,97
7,18,HL.IDPH.7,178,76
7,18,HL.IDPH.7,180,32
7,18,HL.IDPH.7,182,25
7,18,HL.IDPH.7,184,16
7,18,HL.IDPH.7,186,8
7,18,HL.IDPH.7,188,16
7,18,HL.IDPH.7,190,9
7,18,HL.IDPH.7,192,12
7,18,HL.IDPH.7,194,5
7,18,HL.IDPH.7,196,4
7,18,HL.IDPH.7,198,10
7,28,PL.ALL.7,10,0
7,28,PL.ALL.7,12,1
7,28,PL.ALL.7,14,9
7,28,PL.ALL.7,16,30
7,28,PL.ALL.7,18,22
7,28,PL.ALL.7,20,33
7,28,PL.ALL.7,22,59
7,28,PL.ALL.7,24,350
7,28,PL.ALL.7,26,841
7,28,PL.ALL.7,28,1269
7,28,PL.ALL.7,30,1405
7,28,PL.ALL.7,32,1821
7,28,PL.ALL.7,34,2136
7,28,PL.ALL.7,36,2158
7,28,PL.ALL.7,38,2184
7,28,PL.ALL.7,40,2579
7,28,PL.ALL.7,42,2543
7,28,PL.ALL.7,44,2117
7,28,PL.ALL.7,46,2196
7,28,PL.ALL.7,48,1672
7,28,PL.ALL.7,50,1689
7,28,PL.ALL.7,52,1191
7,28,PL.ALL.7,54,740
7,28,PL.ALL.7,56,507
7,28,PL.ALL.7,58,251
7,28,PL.ALL.7,60,182
7,28,PL.ALL.7,62,130
7,28,PL.ALL.7,64,71
7,28,PL.ALL.7,66,53
7,28,PL.ALL.7,68,59
7,28,PL.ALL.7,70,27
7,28,PL.ALL.7,72,28
7,28,PL.ALL.7,74,20
7,28,PL.ALL.7,76,31
7,28,PL.ALL.7,78,10
7,28,PL.ALL.7,80,8
7,28,PL.ALL.7,82,2
7,28,PL.ALL.7,84,3
7,28,PL.ALL.7,86,4
7,28,PL.ALL.7,88,2
7,28,PL.ALL.7,90,1
7,28,PL.ALL.7,92,1
7,28,PL.ALL.7,94,4
7,28,PL.ALL.7,96,4
7,28,PL.ALL.7,98,0
7,28,PL.ALL.7,100,2
7,28,PL.ALL.7,102,0
7,28,PL.ALL.7,104,0
7,28,PL.ALL.7,106,0
7,28,PL.ALL.7,108,1
7,28,PL.ALL.7,110,0
7,28,PL.ALL.7,112,0
7,28,PL.ALL.7,114,0
7,28,PL.ALL.7,116,0
7,28,PL.ALL.7,118,0
7,28,PL.ALL.7,120,0
7,28,PL.ALL.7,122,0
7,28,PL.ALL.7,124,0
7,28,PL.ALL.7,126,0
7,28,PL.ALL.7,128,0
7,28,PL.ALL.7,130,0
7,28,PL.ALL.7,132,0
7,28,PL.ALL.7,134,0
7,28,PL.ALL.7,136,0
7,28,PL.ALL.7,138,0
7,28,PL.ALL.7,140,0
7,28,PL.ALL.7,142,0
7,28,PL.ALL.7,144,0
7,28,PL.ALL.7,146,0
7,28,PL.ALL.7,148,0
7,28,PL.ALL.7,150,0
7,28,PL.ALL.7,152,0
7,28,PL.ALL.7,154,0
7,28,PL.ALL.7,156,0
7,28,PL.ALL.7,158,0
7,28,PL.ALL.7,160,0
7,28,PL.ALL.7,162,0
7,28,PL.ALL.7,164,0
7,28,PL.ALL.7,166,0
7,28,PL.ALL.7,168,0
7,28,PL.ALL.7,170,0
7,28,PL.ALL.7,172,0
7,28,PL.ALL.7,174,0
7,28,PL.ALL.7,176,0
7,28,PL.ALL.7,178,0
7,28,PL.ALL.7,180,0
7,28,PL.ALL.7,182,0
7,28,PL.ALL.7,184,0
7,28,PL.ALL.7,186,0
7,28,PL.ALL.7,188,0
7,28,PL.ALL.7,190,0
7,28,PL.ALL.7,192,0
7,28,PL.ALL.7,194,0
7,28,PL.ALL.7,196,0
7,28,PL.ALL.7,198,0
7,30,PS.ASSOC.7,10,0
7,30,PS.ASSOC.7,12,0
7,30,PS.ASSOC.7,14,0
7,30,PS.ASSOC.7,16,0
7,30,PS.ASSOC.7,18,0
7,30,PS.ASSOC.7,20,0
7,30,PS.ASSOC.7,22,0
7,30,PS.ASSOC.7,24,0
7,30,PS.ASSOC.7,26,0.0417985523709508
7,30,PS.ASSOC.7,28,2.68782966702698
7,30,PS.ASSOC.7,30,4.19438504682183
7,30,PS.ASSOC.7,32,15.9947580256869
7,30,PS.ASSOC.7,34,22.7489136619115
7,30,PS.ASSOC.7,36,34.7478057011669
7,30,PS.ASSOC.7,38,49.6667349986254
7,30,PS.ASSOC.7,40,59.1321949219395
7,30,PS.ASSOC.7,42,63.3659787928009
7,30,PS.ASSOC.7,44,80.6149591357368
7,30,PS.ASSOC.7,46,67.964081307006
7,30,PS.ASSOC.7,48,109.758806245415
7,30,PS.ASSOC.7,50,180.20791594318
7,30,PS.ASSOC.7,52,212.37771252783
7,30,PS.ASSOC.7,54,119.225444938174
7,30,PS.ASSOC.7,56,57.4808241257977
7,30,PS.ASSOC.7,58,39.4693039192127
7,30,PS.ASSOC.7,60,34.7087162721689
7,30,PS.ASSOC.7,62,16.8594216960001
7,30,PS.ASSOC.7,64,12.4905109300628
7,30,PS.ASSOC.7,66,16.3184925094893
7,30,PS.ASSOC.7,68,14.6517657921866
7,30,PS.ASSOC.7,70,29.113153890823
7,30,PS.ASSOC.7,72,24.7973593072557
7,30,PS.ASSOC.7,74,24.8465403866551
7,30,PS.ASSOC.7,76,23.7225697740677
7,30,PS.ASSOC.7,78,32.8821146813895
7,30,PS.ASSOC.7,80,39.0162003583416
7,30,PS.ASSOC.7,82,21.6099991779074
7,30,PS.ASSOC.7,84,17.7449638804595
7,30,PS.ASSOC.7,86,21.9974129460912
7,30,PS.ASSOC.7,88,24.3468605244793
7,30,PS.ASSOC.7,90,44.0002527886398
7,30,PS.ASSOC.7,92,41.4473106964306
7,30,PS.ASSOC.7,94,41.6794786070331
7,30,PS.ASSOC.7,96,39.5925647526579
7,30,PS.ASSOC.7,98,35.2409491108225
7,30,PS.ASSOC.7,100,35.7086506321009
7,30,PS.ASSOC.7,102,11.5185232204644
7,30,PS.ASSOC.7,104,16.0624717268169
7,30,PS.ASSOC.7,106,7.81135904286435
7,30,PS.ASSOC.7,108,11.0131476698762
7,30,PS.ASSOC.7,110,10.7607517145714
7,30,PS.ASSOC.7,112,4.24650563116313
7,30,PS.ASSOC.7,114,6.60950345996929
7,30,PS.ASSOC.7,116,6.77148703054591
7,30,PS.ASSOC.7,118,7.33241480242038
7,30,PS.ASSOC.7,120,6.1144881403486
7,30,PS.ASSOC.7,122,5.61836085104288
7,30,PS.ASSOC.7,124,10.4425643726874
7,30,PS.ASSOC.7,126,7.67557142525093
7,30,PS.ASSOC.7,128,6.19611406714613
7,30,PS.ASSOC.7,130,2.21084101115334
7,30,PS.ASSOC.7,132,4.52948979245142
7,30,PS.ASSOC.7,134,2.82527124189882
7,30,PS.ASSOC.7,136,2.81175051919101
7,30,PS.ASSOC.7,138,0.0178292756509015
7,30,PS.ASSOC.7,140,0.00870236532675511
7,30,PS.ASSOC.7,142,0
7,30,PS.ASSOC.7,144,0
7,30,PS.ASSOC.7,146,0
7,30,PS.ASSOC.7,148,0
7,30,PS.ASSOC.7,150,0
7,30,PS.ASSOC.7,152,0
7,30,PS.ASSOC.7,154,0
7,30,PS.ASSOC.7,156,0
7,30,PS.ASSOC.7,158,0
7,30,PS.ASSOC.7,160,0
7,30,PS.ASSOC.7,162,0
7,30,PS.ASSOC.7,164,0
7,30,PS.ASSOC.7,166,0
7,30,PS.ASSOC.7,168,0
7,30,PS.ASSOC.7,170,0
7,30,PS.ASSOC.7,172,0
7,30,PS.ASSOC.7,174,0
7,30,PS.ASSOC.7,176,0
7,30,PS.ASSOC.7,178,0
7,30,PS.ASSOC.7,180,0
7,30,PS.ASSOC.7,182,0
7,30,PS.ASSOC.7,184,0
7,30,PS.ASSOC.7,186,0
7,30,PS.ASSOC.7,188,0
7,30,PS.ASSOC.7,190,0
7,30,PS.ASSOC.7,192,0
7,30,PS.ASSOC.7,194,0
7,30,PS.ASSOC.7,196,0
7,30,PS.ASSOC.7,198,0
7,31,PS.UNASSOC.7,10,0
7,31,PS.UNASSOC.7,12,0
7,31,PS.UNASSOC.7,14,0
7,31,PS.UNASSOC.7,16,0
7,31,PS.UNASSOC.7,18,0
7,31,PS.UNASSOC.7,20,0
7,31,PS.UNASSOC.7,22,0.542821673448804
7,31,PS.UNASSOC.7,24,0
7,31,PS.UNASSOC.7,26,0
7,31,PS.UNASSOC.7,28,0
7,31,PS.UNASSOC.7,30,1.12055355655018
7,31,PS.UNASSOC.7,32,17.3009374377078
7,31,PS.UNASSOC.7,34,16.3245247254413
7,31,PS.UNASSOC.7,36,4.70775433124275
7,31,PS.UNASSOC.7,38,18.2887306009095
7,31,PS.UNASSOC.7,40,26.8360073625937
7,31,PS.UNASSOC.7,42,7.95179665017502
7,31,PS.UNASSOC.7,44,13.8465966622121
7,31,PS.UNASSOC.7,46,37.9822246518224
7,31,PS.UNASSOC.7,48,27.6376677072682
7,31,PS.UNASSOC.7,50,58.4654202631313
7,31,PS.UNASSOC.7,52,67.9852254349484
7,31,PS.UNASSOC.7,54,48.3874566529253
7,31,PS.UNASSOC.7,56,38.4418573549575
7,31,PS.UNASSOC.7,58,33.9014273381285
7,31,PS.UNASSOC.7,60,41.8375483153035
7,31,PS.UNASSOC.7,62,20.3214860805667
7,31,PS.UNASSOC.7,64,22.3981961369845
7,31,PS.UNASSOC.7,66,17.1951286052018
7,31,PS.UNASSOC.7,68,7.22793786756589
7,31,PS.UNASSOC.7,70,18.1674128894952
7,31,PS.UNASSOC.7,72,16.0974952962622
7,31,PS.UNASSOC.7,74,17.7365127257224
7,31,PS.UNASSOC.7,76,10.6103500958173
7,31,PS.UNASSOC.7,78,12.9010647855816
7,31,PS.UNASSOC.7,80,30.7691551121555
7,31,PS.UNASSOC.7,82,19.1562759839712
7,31,PS.UNASSOC.7,84,40.1769228445971
7,31,PS.UNASSOC.7,86,31.1550285415391
7,31,PS.UNASSOC.7,88,30.725005048395
7,31,PS.UNASSOC.7,90,35.821357364414
7,31,PS.UNASSOC.7,92,32.8276137912686
7,31,PS.UNASSOC.7,94,34.8216488814212
7,31,PS.UNASSOC.7,96,28.1465203915801
7,31,PS.UNASSOC.7,98,31.2319726037196
7,31,PS.UNASSOC.7,100,55.7353784571362
7,31,PS.UNASSOC.7,102,27.1426902873903
7,31,PS.UNASSOC.7,104,23.039399061522
7,31,PS.UNASSOC.7,106,21.9624420037214
7,31,PS.UNASSOC.7,108,15.9749785599349
7,31,PS.UNASSOC.7,110,31.9215527879006
7,31,PS.UNASSOC.7,112,42.5895522090663
7,31,PS.UNASSOC.7,114,26.3080238608863
7,31,PS.UNASSOC.7,116,54.5947770838615
7,31,PS.UNASSOC.7,118,39.7518407170626
7,31,PS.UNASSOC.7,120,59.1866991067778
7,31,PS.UNASSOC.7,122,39.9321245638257
7,31,PS.UNASSOC.7,124,48.1483764530835
7,31,PS.UNASSOC.7,126,34.7814168169978
7,31,PS.UNASSOC.7,128,22.6768650454371
7,31,PS.UNASSOC.7,130,27.8505143421652
7,31,PS.UNASSOC.7,132,12.5047711109678
7,31,PS.UNASSOC.7,134,10.6009328336875
7,31,PS.UNASSOC.7,136,6.6447159088661
7,31,PS.UNASSOC.7,138,6.8362605617518
7,31,PS.UNASSOC.7,140,4.15909715367609
7,31,PS.UNASSOC.7,142,0.698850259346593
7,31,PS.UNASSOC.7,144,1.74241397281088
7,31,PS.UNASSOC.7,146,1.22770988737757
7,31,PS.UNASSOC.7,148,4.29900906630394
7,31,PS.UNASSOC.7,150,4.45593225260177
7,31,PS.UNASSOC.7,152,0.984812936169321
7,31,PS.UNASSOC.7,154,0.984812936169321
7,31,PS.UNASSOC.7,156,0.493158432712142
7,31,PS.UNASSOC.7,158,0.493158432712142
7,31,PS.UNASSOC.7,160,1.0761171655238
7,31,PS.UNASSOC.7,162,0
7,31,PS.UNASSOC.7,164,0.091304229354481
7,31,PS.UNASSOC.7,166,0
7,31,PS.UNASSOC.7,168,0
7,31,PS.UNASSOC.7,170,0.0178409150261739
7,31,PS.UNASSOC.7,172,0
7,31,PS.UNASSOC.7,174,0
7,31,PS.UNASSOC.7,176,0
7,31,PS.UNASSOC.7,178,0
7,31,PS.UNASSOC.7,180,0.0178409150261739
7,31,PS.UNASSOC.7,182,0
7,31,PS.UNASSOC.7,184,0
7,31,PS.UNASSOC.7,186,0
7,31,PS.UNASSOC.7,188,0
7,31,PS.UNASSOC.7,190,0
7,31,PS.UNASSOC.7,192,0
7,31,PS.UNASSOC.7,194,0
7,31,PS.UNASSOC.7,196,0
7,31,PS.UNASSOC.7,198,0
8,22,PL.ALL.8,10,0
8,22,PL.ALL.8,12,0
8,22,PL.ALL.8,14,0
8,22,PL.ALL.8,16,0
8,22,PL.ALL.8,18,0
8,22,PL.ALL.8,20,4
8,22,PL.ALL.8,22,2
8,22,PL.ALL.8,24,7
8,22,PL.ALL.8,26,22
8,22,PL.ALL.8,28,126
8,22,PL.ALL.8,30,248
8,22,PL.ALL.8,32,408
8,22,PL.ALL.8,34,969
8,22,PL.ALL.8,36,1271
8,22,PL.ALL.8,38,1622
8,22,PL.ALL.8,40,2125
8,22,PL.ALL.8,42,2367
8,22,PL.ALL.8,44,2631
8,22,PL.ALL.8,46,3554
8,22,PL.ALL.8,48,5449
8,22,PL.ALL.8,50,5880
8,22,PL.ALL.8,52,5185
8,22,PL.ALL.8,54,4232
8,22,PL.ALL.8,56,3521
8,22,PL.ALL.8,58,3052
8,22,PL.ALL.8,60,2270
8,22,PL.ALL.8,62,1829
8,22,PL.ALL.8,64,1626
8,22,PL.ALL.8,66,1155
8,22,PL.ALL.8,68,1110
8,22,PL.ALL.8,70,910
8,22,PL.ALL.8,72,815
8,22,PL.ALL.8,74,653
8,22,PL.ALL.8,76,454
8,22,PL.ALL.8,78,457
8,22,PL.ALL.8,80,432
8,22,PL.ALL.8,82,353
8,22,PL.ALL.8,84,365
8,22,PL.ALL.8,86,354
8,22,PL.ALL.8,88,343
8,22,PL.ALL.8,90,239
8,22,PL.ALL.8,92,219
8,22,PL.ALL.8,94,162
8,22,PL.ALL.8,96,187
8,22,PL.ALL.8,98,202
8,22,PL.ALL.8,100,356
8,22,PL.ALL.8,102,249
8,22,PL.ALL.8,104,157
8,22,PL.ALL.8,106,161
8,22,PL.ALL.8,108,146
8,22,PL.ALL.8,110,140
8,22,PL.ALL.8,112,136
8,22,PL.ALL.8,114,111
8,22,PL.ALL.8,116,78
8,22,PL.ALL.8,118,53
