fishery.id,fishery,region,length,freq
18,HL.IDPH.7,7,134,19302
18,HL.IDPH.7,7,136,15132
18,HL.IDPH.7,7,138,15135
18,HL.IDPH.7,7,140,13100
18,HL.IDPH.7,7,142,9985
18,HL.IDPH.7,7,144,8889
18,HL.IDPH.7,7,146,7227
18,HL.IDPH.7,7,148,6172
18,HL.IDPH.7,7,150,4449
18,HL.IDPH.7,7,152,3695
18,HL.IDPH.7,7,154,3551
18,HL.IDPH.7,7,156,2360
18,HL.IDPH.7,7,158,1704
18,HL.IDPH.7,7,160,1697
18,HL.IDPH.7,7,162,926
18,HL.IDPH.7,7,164,710
18,HL.IDPH.7,7,166,536
18,HL.IDPH.7,7,168,362
18,HL.IDPH.7,7,170,278
18,HL.IDPH.7,7,172,142
18,HL.IDPH.7,7,174,170
18,HL.IDPH.7,7,176,97
18,HL.IDPH.7,7,178,76
18,HL.IDPH.7,7,180,32
18,HL.IDPH.7,7,182,25
18,HL.IDPH.7,7,184,16
18,HL.IDPH.7,7,186,8
18,HL.IDPH.7,7,188,16
18,HL.IDPH.7,7,190,9
18,HL.IDPH.7,7,192,12
18,HL.IDPH.7,7,194,5
18,HL.IDPH.7,7,196,4
18,HL.IDPH.7,7,198,10
19,PS.JP.1,1,10,0
19,PS.JP.1,1,12,0
19,PS.JP.1,1,14,0
19,PS.JP.1,1,16,0
19,PS.JP.1,1,18,1
19,PS.JP.1,1,20,1
19,PS.JP.1,1,22,3
19,PS.JP.1,1,24,7
19,PS.JP.1,1,26,7
19,PS.JP.1,1,28,12
19,PS.JP.1,1,30,9
19,PS.JP.1,1,32,28
19,PS.JP.1,1,34,49
19,PS.JP.1,1,36,87
19,PS.JP.1,1,38,130
19,PS.JP.1,1,40,194
19,PS.JP.1,1,42,492
19,PS.JP.1,1,44,1293
19,PS.JP.1,1,46,2229
19,PS.JP.1,1,48,3020
19,PS.JP.1,1,50,2608
19,PS.JP.1,1,52,1506
19,PS.JP.1,1,54,1127
19,PS.JP.1,1,56,680
19,PS.JP.1,1,58,461
19,PS.JP.1,1,60,267
19,PS.JP.1,1,62,186
19,PS.JP.1,1,64,102
19,PS.JP.1,1,66,94
19,PS.JP.1,1,68,70
19,PS.JP.1,1,70,82
19,PS.JP.1,1,72,76
19,PS.JP.1,1,74,83
19,PS.JP.1,1,76,97
19,PS.JP.1,1,78,115
19,PS.JP.1,1,80,139
19,PS.JP.1,1,82,219
19,PS.JP.1,1,84,235
19,PS.JP.1,1,86,356
19,PS.JP.1,1,88,500
19,PS.JP.1,1,90,665
19,PS.JP.1,1,92,696
19,PS.JP.1,1,94,807
19,PS.JP.1,1,96,979
19,PS.JP.1,1,98,1265
19,PS.JP.1,1,100,1336
19,PS.JP.1,1,102,1289
19,PS.JP.1,1,104,1195
19,PS.JP.1,1,106,1152
19,PS.JP.1,1,108,1132
19,PS.JP.1,1,110,1145
19,PS.JP.1,1,112,1072
19,PS.JP.1,1,114,983
19,PS.JP.1,1,116,881
19,PS.JP.1,1,118,874
19,PS.JP.1,1,120,951
19,PS.JP.1,1,122,1015
19,PS.JP.1,1,124,1073
19,PS.JP.1,1,126,1243
19,PS.JP.1,1,128,1514
19,PS.JP.1,1,130,1728
19,PS.JP.1,1,132,1858
19,PS.JP.1,1,134,1889
19,PS.JP.1,1,136,1799
19,PS.JP.1,1,138,1486
19,PS.JP.1,1,140,1198
19,PS.JP.1,1,142,988
19,PS.JP.1,1,144,716
19,PS.JP.1,1,146,649
19,PS.JP.1,1,148,519
19,PS.JP.1,1,150,422
19,PS.JP.1,1,152,294
19,PS.JP.1,1,154,195
19,PS.JP.1,1,156,156
19,PS.JP.1,1,158,107
19,PS.JP.1,1,160,81
19,PS.JP.1,1,162,59
19,PS.JP.1,1,164,28
19,PS.JP.1,1,166,14
19,PS.JP.1,1,168,8
19,PS.JP.1,1,170,6
19,PS.JP.1,1,172,3
19,PS.JP.1,1,174,2
19,PS.JP.1,1,176,0
19,PS.JP.1,1,178,1
19,PS.JP.1,1,180,0
19,PS.JP.1,1,182,0
19,PS.JP.1,1,184,0
19,PS.JP.1,1,186,0
19,PS.JP.1,1,188,1
19,PS.JP.1,1,190,0
19,PS.JP.1,1,192,0
19,PS.JP.1,1,194,0
19,PS.JP.1,1,196,0
19,PS.JP.1,1,198,0
20,PL.JP.1,1,10,0
20,PL.JP.1,1,12,0
20,PL.JP.1,1,14,0
20,PL.JP.1,1,16,0
20,PL.JP.1,1,18,0
20,PL.JP.1,1,20,0
20,PL.JP.1,1,22,0
20,PL.JP.1,1,24,0
20,PL.JP.1,1,26,8
20,PL.JP.1,1,28,29
20,PL.JP.1,1,30,110
20,PL.JP.1,1,32,208
20,PL.JP.1,1,34,216
20,PL.JP.1,1,36,417
20,PL.JP.1,1,38,646
20,PL.JP.1,1,40,1369
20,PL.JP.1,1,42,2048
20,PL.JP.1,1,44,2197
20,PL.JP.1,1,46,3750
20,PL.JP.1,1,48,4517
20,PL.JP.1,1,50,3673
20,PL.JP.1,1,52,2155
20,PL.JP.1,1,54,1221
20,PL.JP.1,1,56,685
20,PL.JP.1,1,58,576
20,PL.JP.1,1,60,511
20,PL.JP.1,1,62,440
20,PL.JP.1,1,64,370
20,PL.JP.1,1,66,409
20,PL.JP.1,1,68,396
20,PL.JP.1,1,70,476
20,PL.JP.1,1,72,470
20,PL.JP.1,1,74,426
20,PL.JP.1,1,76,400
20,PL.JP.1,1,78,367
20,PL.JP.1,1,80,372
20,PL.JP.1,1,82,384
20,PL.JP.1,1,84,370
20,PL.JP.1,1,86,383
20,PL.JP.1,1,88,288
20,PL.JP.1,1,90,337
20,PL.JP.1,1,92,351
20,PL.JP.1,1,94,306
20,PL.JP.1,1,96,267
20,PL.JP.1,1,98,239
20,PL.JP.1,1,100,256
20,PL.JP.1,1,102,193
20,PL.JP.1,1,104,168
20,PL.JP.1,1,106,121
20,PL.JP.1,1,108,121
20,PL.JP.1,1,110,107
20,PL.JP.1,1,112,110
20,PL.JP.1,1,114,95
20,PL.JP.1,1,116,80
20,PL.JP.1,1,118,59
20,PL.JP.1,1,120,54
20,PL.JP.1,1,122,45
20,PL.JP.1,1,124,41
20,PL.JP.1,1,126,34
20,PL.JP.1,1,128,58
20,PL.JP.1,1,130,56
20,PL.JP.1,1,132,62
20,PL.JP.1,1,134,62
20,PL.JP.1,1,136,33
20,PL.JP.1,1,138,25
20,PL.JP.1,1,140,36
20,PL.JP.1,1,142,19
20,PL.JP.1,1,144,12
20,PL.JP.1,1,146,7
20,PL.JP.1,1,148,6
20,PL.JP.1,1,150,4
20,PL.JP.1,1,152,3
20,PL.JP.1,1,154,2
20,PL.JP.1,1,156,2
20,PL.JP.1,1,158,0
20,PL.JP.1,1,160,2
20,PL.JP.1,1,162,0
20,PL.JP.1,1,164,0
20,PL.JP.1,1,166,0
20,PL.JP.1,1,168,0
20,PL.JP.1,1,170,0
20,PL.JP.1,1,172,0
20,PL.JP.1,1,174,0
20,PL.JP.1,1,176,0
20,PL.JP.1,1,178,0
20,PL.JP.1,1,180,0
20,PL.JP.1,1,182,0
20,PL.JP.1,1,184,0
20,PL.JP.1,1,186,0
20,PL.JP.1,1,188,0
20,PL.JP.1,1,190,0
20,PL.JP.1,1,192,0
20,PL.JP.1,1,194,0
20,PL.JP.1,1,196,0
20,PL.JP.1,1,198,0
21,PL.ALL.3,3,10,0
21,PL.ALL.3,3,12,0
21,PL.ALL.3,3,14,0
21,PL.ALL.3,3,16,0
21,PL.ALL.3,3,18,1
21,PL.ALL.3,3,20,0
21,PL.ALL.3,3,22,0
21,PL.ALL.3,3,24,16
21,PL.ALL.3,3,26,95
21,PL.ALL.3,3,28,369
21,PL.ALL.3,3,30,755
21,PL.ALL.3,3,32,753
21,PL.ALL.3,3,34,785
21,PL.ALL.3,3,36,864
21,PL.ALL.3,3,38,1059
21,PL.ALL.3,3,40,1110
21,PL.ALL.3,3,42,1027
21,PL.ALL.3,3,44,925
21,PL.ALL.3,3,46,620
21,PL.ALL.3,3,48,656
21,PL.ALL.3,3,50,581
21,PL.ALL.3,3,52,607
21,PL.ALL.3,3,54,572
21,PL.ALL.3,3,56,528
21,PL.ALL.3,3,58,485
21,PL.ALL.3,3,60,427
21,PL.ALL.3,3,62,418
21,PL.ALL.3,3,64,402
21,PL.ALL.3,3,66,365
21,PL.ALL.3,3,68,344
21,PL.ALL.3,3,70,258
21,PL.ALL.3,3,72,238
21,PL.ALL.3,3,74,157
21,PL.ALL.3,3,76,120
21,PL.ALL.3,3,78,85
21,PL.ALL.3,3,80,102
21,PL.ALL.3,3,82,74
21,PL.ALL.3,3,84,71
21,PL.ALL.3,3,86,60
21,PL.ALL.3,3,88,78
21,PL.ALL.3,3,90,87
21,PL.ALL.3,3,92,52
21,PL.ALL.3,3,94,63
21,PL.ALL.3,3,96,89
21,PL.ALL.3,3,98,96
21,PL.ALL.3,3,100,153
21,PL.ALL.3,3,102,88
21,PL.ALL.3,3,104,90
21,PL.ALL.3,3,106,72
21,PL.ALL.3,3,108,30
21,PL.ALL.3,3,110,51
21,PL.ALL.3,3,112,50
21,PL.ALL.3,3,114,42
21,PL.ALL.3,3,116,27
21,PL.ALL.3,3,118,22
21,PL.ALL.3,3,120,23
21,PL.ALL.3,3,122,1
21,PL.ALL.3,3,124,1
21,PL.ALL.3,3,126,4
21,PL.ALL.3,3,128,1
21,PL.ALL.3,3,130,2
21,PL.ALL.3,3,132,1
21,PL.ALL.3,3,134,3
21,PL.ALL.3,3,136,2
21,PL.ALL.3,3,138,1
21,PL.ALL.3,3,140,0
21,PL.ALL.3,3,142,1
21,PL.ALL.3,3,144,0
21,PL.ALL.3,3,146,1
21,PL.ALL.3,3,148,0
21,PL.ALL.3,3,150,0
21,PL.ALL.3,3,152,0
21,PL.ALL.3,3,154,0
21,PL.ALL.3,3,156,0
21,PL.ALL.3,3,158,0
21,PL.ALL.3,3,160,0
21,PL.ALL.3,3,162,0
21,PL.ALL.3,3,164,0
21,PL.ALL.3,3,166,0
21,PL.ALL.3,3,168,0
21,PL.ALL.3,3,170,0
21,PL.ALL.3,3,172,0
21,PL.ALL.3,3,174,0
21,PL.ALL.3,3,176,0
21,PL.ALL.3,3,178,0
21,PL.ALL.3,3,180,0
21,PL.ALL.3,3,182,0
21,PL.ALL.3,3,184,0
21,PL.ALL.3,3,186,0
21,PL.ALL.3,3,188,0
21,PL.ALL.3,3,190,0
21,PL.ALL.3,3,192,0
21,PL.ALL.3,3,194,0
21,PL.ALL.3,3,196,0
21,PL.ALL.3,3,198,0
22,PL.ALL.8,8,10,0
22,PL.ALL.8,8,12,0
22,PL.ALL.8,8,14,0
22,PL.ALL.8,8,16,0
22,PL.ALL.8,8,18,0
22,PL.ALL.8,8,20,4
22,PL.ALL.8,8,22,2
22,PL.ALL.8,8,24,7
22,PL.ALL.8,8,26,22
22,PL.ALL.8,8,28,126
22,PL.ALL.8,8,30,248
22,PL.ALL.8,8,32,408
22,PL.ALL.8,8,34,969
22,PL.ALL.8,8,36,1271
22,PL.ALL.8,8,38,1622
22,PL.ALL.8,8,40,2125
22,PL.ALL.8,8,42,2367
22,PL.ALL.8,8,44,2631
22,PL.ALL.8,8,46,3554
22,PL.ALL.8,8,48,5449
22,PL.ALL.8,8,50,5880
22,PL.ALL.8,8,52,5185
22,PL.ALL.8,8,54,4232
22,PL.ALL.8,8,56,3521
22,PL.ALL.8,8,58,3052
22,PL.ALL.8,8,60,2270
22,PL.ALL.8,8,62,1829
22,PL.ALL.8,8,64,1626
22,PL.ALL.8,8,66,1155
22,PL.ALL.8,8,68,1110
22,PL.ALL.8,8,70,910
22,PL.ALL.8,8,72,815
22,PL.ALL.8,8,74,653
22,PL.ALL.8,8,76,454
22,PL.ALL.8,8,78,457
22,PL.ALL.8,8,80,432
22,PL.ALL.8,8,82,353
22,PL.ALL.8,8,84,365
22,PL.ALL.8,8,86,354
22,PL.ALL.8,8,88,343
22,PL.ALL.8,8,90,239
22,PL.ALL.8,8,92,219
22,PL.ALL.8,8,94,162
22,PL.ALL.8,8,96,187
22,PL.ALL.8,8,98,202
22,PL.ALL.8,8,100,356
22,PL.ALL.8,8,102,249
22,PL.ALL.8,8,104,157
22,PL.ALL.8,8,106,161
22,PL.ALL.8,8,108,146
22,PL.ALL.8,8,110,140
22,PL.ALL.8,8,112,136
22,PL.ALL.8,8,114,111
22,PL.ALL.8,8,116,78
22,PL.ALL.8,8,118,53
22,PL.ALL.8,8,120,61
22,PL.ALL.8,8,122,20
22,PL.ALL.8,8,124,17
22,PL.ALL.8,8,126,9
22,PL.ALL.8,8,128,7
22,PL.ALL.8,8,130,15
22,PL.ALL.8,8,132,4
22,PL.ALL.8,8,134,2
22,PL.ALL.8,8,136,1
22,PL.ALL.8,8,138,3
22,PL.ALL.8,8,140,6
22,PL.ALL.8,8,142,2
22,PL.ALL.8,8,144,1
22,PL.ALL.8,8,146,1
22,PL.ALL.8,8,148,0
22,PL.ALL.8,8,150,0
22,PL.ALL.8,8,152,0
22,PL.ALL.8,8,154,0
22,PL.ALL.8,8,156,0
22,PL.ALL.8,8,158,0
22,PL.ALL.8,8,160,0
22,PL.ALL.8,8,162,0
22,PL.ALL.8,8,164,1
22,PL.ALL.8,8,166,0
22,PL.ALL.8,8,168,0
22,PL.ALL.8,8,170,0
22,PL.ALL.8,8,172,0
22,PL.ALL.8,8,174,0
22,PL.ALL.8,8,176,0
22,PL.ALL.8,8,178,0
22,PL.ALL.8,8,180,0
22,PL.ALL.8,8,182,0
22,PL.ALL.8,8,184,0
22,PL.ALL.8,8,186,0
22,PL.ALL.8,8,188,0
22,PL.ALL.8,8,190,0
22,PL.ALL.8,8,192,0
22,PL.ALL.8,8,194,0
22,PL.ALL.8,8,196,0
22,PL.ALL.8,8,198,0
25,PS.ASSOC.8,8,10,0
25,PS.ASSOC.8,8,12,0
25,PS.ASSOC.8,8,14,0
25,PS.ASSOC.8,8,16,0
25,PS.ASSOC.8,8,18,0
25,PS.ASSOC.8,8,20,230.278904716121
25,PS.ASSOC.8,8,22,231.557539092571
25,PS.ASSOC.8,8,24,494.804865803115
25,PS.ASSOC.8,8,26,2434.98399694234
25,PS.ASSOC.8,8,28,2723.22114602844
25,PS.ASSOC.8,8,30,2971.17191944433
25,PS.ASSOC.8,8,32,3401.24525351512
25,PS.ASSOC.8,8,34,3721.30993670447
25,PS.ASSOC.8,8,36,4839.94436281407
25,PS.ASSOC.8,8,38,6492.64767339083
25,PS.ASSOC.8,8,40,8562.20583265671
25,PS.ASSOC.8,8,42,10056.2374675936
25,PS.ASSOC.8,8,44,12575.5420082998
25,PS.ASSOC.8,8,46,15355.1989830326
25,PS.ASSOC.8,8,48,19094.1068132065
25,PS.ASSOC.8,8,50,19127.1556959452
25,PS.ASSOC.8,8,52,17553.5578758292
25,PS.ASSOC.8,8,54,15076.2963133483
25,PS.ASSOC.8,8,56,11994.5875309081
25,PS.ASSOC.8,8,58,9616.09642063377
25,PS.ASSOC.8,8,60,7158.62981971957
25,PS.ASSOC.8,8,62,5474.70087735712
25,PS.ASSOC.8,8,64,4434.31085142197
25,PS.ASSOC.8,8,66,3417.75662251327
25,PS.ASSOC.8,8,68,3490.33715766687
25,PS.ASSOC.8,8,70,2893.61543411587
25,PS.ASSOC.8,8,72,2557.26940362147
25,PS.ASSOC.8,8,74,2234.07439013195
25,PS.ASSOC.8,8,76,1802.14930186182
25,PS.ASSOC.8,8,78,2009.94418558285
25,PS.ASSOC.8,8,80,1771.71189739368
25,PS.ASSOC.8,8,82,1592.50649839031
25,PS.ASSOC.8,8,84,1545.49996534493
25,PS.ASSOC.8,8,86,1476.67742056918
25,PS.ASSOC.8,8,88,1314.0949840819
25,PS.ASSOC.8,8,90,1379.5505098984
25,PS.ASSOC.8,8,92,1263.06566803132
25,PS.ASSOC.8,8,94,1032.42967799111
25,PS.ASSOC.8,8,96,1007.75146823394
25,PS.ASSOC.8,8,98,998.077956041585
25,PS.ASSOC.8,8,100,872.827132768498
25,PS.ASSOC.8,8,102,768.843048702456
25,PS.ASSOC.8,8,104,606.180630663184
25,PS.ASSOC.8,8,106,503.435729653678
25,PS.ASSOC.8,8,108,511.204200746107
25,PS.ASSOC.8,8,110,442.655882246977
25,PS.ASSOC.8,8,112,432.024485540213
25,PS.ASSOC.8,8,114,322.976252870823
25,PS.ASSOC.8,8,116,243.109156529281
25,PS.ASSOC.8,8,118,206.759840919997
25,PS.ASSOC.8,8,120,227.324900012691
25,PS.ASSOC.8,8,122,128.423239700192
25,PS.ASSOC.8,8,124,127.677200924114
25,PS.ASSOC.8,8,126,85.9675830858912
25,PS.ASSOC.8,8,128,76.2995361374702
25,PS.ASSOC.8,8,130,73.7761108626295
25,PS.ASSOC.8,8,132,47.0410274335074
25,PS.ASSOC.8,8,134,45.2242825453913
25,PS.ASSOC.8,8,136,33.5053707136725
25,PS.ASSOC.8,8,138,24.9520329973045
25,PS.ASSOC.8,8,140,32.3382788187119
25,PS.ASSOC.8,8,142,18.5241657767968
25,PS.ASSOC.8,8,144,12.154039262305
25,PS.ASSOC.8,8,146,9.80510436224669
25,PS.ASSOC.8,8,148,10.2723938796146
25,PS.ASSOC.8,8,150,7.86151697689566
25,PS.ASSOC.8,8,152,1.68858714624919
25,PS.ASSOC.8,8,154,1.35245728915501
25,PS.ASSOC.8,8,156,1.26839491079745
25,PS.ASSOC.8,8,158,1.50197839823378
25,PS.ASSOC.8,8,160,0.652363462577737
25,PS.ASSOC.8,8,162,0.277942052105902
25,PS.ASSOC.8,8,164,0.263050504406111
25,PS.ASSOC.8,8,166,0.299389352302675
25,PS.ASSOC.8,8,168,0.245208680412617
25,PS.ASSOC.8,8,170,0.683668139324829
25,PS.ASSOC.8,8,172,0.0244435480928968
25,PS.ASSOC.8,8,174,0.131835141512214
25,PS.ASSOC.8,8,176,0
25,PS.ASSOC.8,8,178,0
25,PS.ASSOC.8,8,180,0.342914746380049
25,PS.ASSOC.8,8,182,0
25,PS.ASSOC.8,8,184,0
25,PS.ASSOC.8,8,186,0.0285347339785887
25,PS.ASSOC.8,8,188,0.0139052327824607
25,PS.ASSOC.8,8,190,0.101843703932848
25,PS.ASSOC.8,8,192,0
25,PS.ASSOC.8,8,194,0.954154369998631
25,PS.ASSOC.8,8,196,0.375849019098935
25,PS.ASSOC.8,8,198,1.1913068779051
26,PS.UNASSOC.8,8,10,0
26,PS.UNASSOC.8,8,12,0
26,PS.UNASSOC.8,8,14,0
26,PS.UNASSOC.8,8,16,0
26,PS.UNASSOC.8,8,18,0
26,PS.UNASSOC.8,8,20,30.9212045162799
26,PS.UNASSOC.8,8,22,8.83810759758461
26,PS.UNASSOC.8,8,24,42.6702640634721
26,PS.UNASSOC.8,8,26,205.26806957378
26,PS.UNASSOC.8,8,28,90.3028521596688
26,PS.UNASSOC.8,8,30,167.823860159228
26,PS.UNASSOC.8,8,32,344.226102587396
26,PS.UNASSOC.8,8,34,410.919694419904
26,PS.UNASSOC.8,8,36,602.329429713534
26,PS.UNASSOC.8,8,38,853.6286062915
26,PS.UNASSOC.8,8,40,1289.12083853029
26,PS.UNASSOC.8,8,42,1983.94336881322
26,PS.UNASSOC.8,8,44,2802.67911246618
26,PS.UNASSOC.8,8,46,4071.42776503018
26,PS.UNASSOC.8,8,48,5475.05306856627
26,PS.UNASSOC.8,8,50,6925.61026806174
26,PS.UNASSOC.8,8,52,7666.11061059191
26,PS.UNASSOC.8,8,54,7877.08364533336
26,PS.UNASSOC.8,8,56,7146.09548433153
26,PS.UNASSOC.8,8,58,6979.77040929758
26,PS.UNASSOC.8,8,60,6162.83946662696
26,PS.UNASSOC.8,8,62,5558.39924445996
26,PS.UNASSOC.8,8,64,4846.9327786046
26,PS.UNASSOC.8,8,66,4065.0643933064
26,PS.UNASSOC.8,8,68,4096.85189597
26,PS.UNASSOC.8,8,70,3674.97326772367
26,PS.UNASSOC.8,8,72,3377.02592453444
26,PS.UNASSOC.8,8,74,3015.53562927893
26,PS.UNASSOC.8,8,76,2644.87822257079
26,PS.UNASSOC.8,8,78,3067.30723414691
26,PS.UNASSOC.8,8,80,2669.61187374751
26,PS.UNASSOC.8,8,82,2405.75336232854
26,PS.UNASSOC.8,8,84,2496.802741832
26,PS.UNASSOC.8,8,86,2405.86272171823
26,PS.UNASSOC.8,8,88,2285.16244725214
26,PS.UNASSOC.8,8,90,2255.19487759768
26,PS.UNASSOC.8,8,92,2149.12256970137
26,PS.UNASSOC.8,8,94,2192.73729400216
26,PS.UNASSOC.8,8,96,2482.70273601802
26,PS.UNASSOC.8,8,98,2479.76577824349
26,PS.UNASSOC.8,8,100,2546.0148903323
26,PS.UNASSOC.8,8,102,2337.12931705963
26,PS.UNASSOC.8,8,104,2182.97465725767
26,PS.UNASSOC.8,8,106,1974.74176951843
26,PS.UNASSOC.8,8,108,1799.62694885146
26,PS.UNASSOC.8,8,110,1794.82711228345
26,PS.UNASSOC.8,8,112,1613.70745674022
26,PS.UNASSOC.8,8,114,1330.84035636303
26,PS.UNASSOC.8,8,116,1200.77708838284
26,PS.UNASSOC.8,8,118,1167.29137042684
26,PS.UNASSOC.8,8,120,1353.35798457072
26,PS.UNASSOC.8,8,122,850.123395349136
26,PS.UNASSOC.8,8,124,924.229021274485
26,PS.UNASSOC.8,8,126,705.397440916176
26,PS.UNASSOC.8,8,128,632.68978945922
26,PS.UNASSOC.8,8,130,647.700444338776
26,PS.UNASSOC.8,8,132,452.441064002615
26,PS.UNASSOC.8,8,134,369.707981947904
26,PS.UNASSOC.8,8,136,332.657001072934
26,PS.UNASSOC.8,8,138,240.579921795478
26,PS.UNASSOC.8,8,140,221.893870002121
26,PS.UNASSOC.8,8,142,124.335934392459
26,PS.UNASSOC.8,8,144,83.549061296849
26,PS.UNASSOC.8,8,146,48.0112869834311
26,PS.UNASSOC.8,8,148,30.1897183150027
26,PS.UNASSOC.8,8,150,32.6534231335468
26,PS.UNASSOC.8,8,152,11.9872476952452
26,PS.UNASSOC.8,8,154,8.1112614080273
26,PS.UNASSOC.8,8,156,3.67646524670116
26,PS.UNASSOC.8,8,158,1.93587695843434
26,PS.UNASSOC.8,8,160,5.35864552109803
26,PS.UNASSOC.8,8,162,1.39985167738948
26,PS.UNASSOC.8,8,164,1.21094934020583
26,PS.UNASSOC.8,8,166,1.8229200900117
26,PS.UNASSOC.8,8,168,0.799762954654958
26,PS.UNASSOC.8,8,170,1.59125078418735
26,PS.UNASSOC.8,8,172,0.181933844603458
26,PS.UNASSOC.8,8,174,0.210437268019197
26,PS.UNASSOC.8,8,176,0.0230232945198861
26,PS.UNASSOC.8,8,178,0.104856154691873
26,PS.UNASSOC.8,8,180,0.778038216544932
26,PS.UNASSOC.8,8,182,0
26,PS.UNASSOC.8,8,184,0.147180607047566
26,PS.UNASSOC.8,8,186,0.12022907445879
26,PS.UNASSOC.8,8,188,0.505403659191804
26,PS.UNASSOC.8,8,190,0.629167210235393
26,PS.UNASSOC.8,8,192,0.466322634583456
26,PS.UNASSOC.8,8,194,0.127732180546426
26,PS.UNASSOC.8,8,196,0
26,PS.UNASSOC.8,8,198,0.261713979096614
28,PL.ALL.7,7,10,0
28,PL.ALL.7,7,12,1
28,PL.ALL.7,7,14,9
28,PL.ALL.7,7,16,30
28,PL.ALL.7,7,18,22
28,PL.ALL.7,7,20,33
28,PL.ALL.7,7,22,59
28,PL.ALL.7,7,24,350
28,PL.ALL.7,7,26,841
28,PL.ALL.7,7,28,1269
28,PL.ALL.7,7,30,1405
28,PL.ALL.7,7,32,1821
28,PL.ALL.7,7,34,2136
28,PL.ALL.7,7,36,2158
28,PL.ALL.7,7,38,2184
28,PL.ALL.7,7,40,2579
28,PL.ALL.7,7,42,2543
28,PL.ALL.7,7,44,2117
28,PL.ALL.7,7,46,2196
28,PL.ALL.7,7,48,1672
28,PL.ALL.7,7,50,1689
28,PL.ALL.7,7,52,1191
28,PL.ALL.7,7,54,740
28,PL.ALL.7,7,56,507
28,PL.ALL.7,7,58,251
28,PL.ALL.7,7,60,182
28,PL.ALL.7,7,62,130
28,PL.ALL.7,7,64,71
28,PL.ALL.7,7,66,53
28,PL.ALL.7,7,68,59
28,PL.ALL.7,7,70,27
28,PL.ALL.7,7,72,28
28,PL.ALL.7,7,74,20
28,PL.ALL.7,7,76,31
28,PL.ALL.7,7,78,10
28,PL.ALL.7,7,80,8
28,PL.ALL.7,7,82,2
28,PL.ALL.7,7,84,3
28,PL.ALL.7,7,86,4
28,PL.ALL.7,7,88,2
28,PL.ALL.7,7,90,1
28,PL.ALL.7,7,92,1
28,PL.ALL.7,7,94,4
28,PL.ALL.7,7,96,4
28,PL.ALL.7,7,98,0
28,PL.ALL.7,7,100,2
28,PL.ALL.7,7,102,0
28,PL.ALL.7,7,104,0
28,PL.ALL.7,7,106,0
28,PL.ALL.7,7,108,1
28,PL.ALL.7,7,110,0
28,PL.ALL.7,7,112,0
28,PL.ALL.7,7,114,0
28,PL.ALL.7,7,116,0
28,PL.ALL.7,7,118,0
28,PL.ALL.7,7,120,0
28,PL.ALL.7,7,122,0
28,PL.ALL.7,7,124,0
28,PL.ALL.7,7,126,0
28,PL.ALL.7,7,128,0
28,PL.ALL.7,7,130,0
28,PL.ALL.7,7,132,0
28,PL.ALL.7,7,134,0
28,PL.ALL.7,7,136,0
28,PL.ALL.7,7,138,0
28,PL.ALL.7,7,140,0
28,PL.ALL.7,7,142,0
28,PL.ALL.7,7,144,0
28,PL.ALL.7,7,146,0
28,PL.ALL.7,7,148,0
28,PL.ALL.7,7,150,0
28,PL.ALL.7,7,152,0
28,PL.ALL.7,7,154,0
28,PL.ALL.7,7,156,0
28,PL.ALL.7,7,158,0
28,PL.ALL.7,7,160,0
28,PL.ALL.7,7,162,0
28,PL.ALL.7,7,164,0
28,PL.ALL.7,7,166,0
28,PL.ALL.7,7,168,0
28,PL.ALL.7,7,170,0
28,PL.ALL.7,7,172,0
28,PL.ALL.7,7,174,0
28,PL.ALL.7,7,176,0
28,PL.ALL.7,7,178,0
28,PL.ALL.7,7,180,0
28,PL.ALL.7,7,182,0
28,PL.ALL.7,7,184,0
28,PL.ALL.7,7,186,0
28,PL.ALL.7,7,188,0
28,PL.ALL.7,7,190,0
28,PL.ALL.7,7,192,0
28,PL.ALL.7,7,194,0
28,PL.ALL.7,7,196,0
28,PL.ALL.7,7,198,0
30,PS.ASSOC.7,7,10,0
30,PS.ASSOC.7,7,12,0
30,PS.ASSOC.7,7,14,0
30,PS.ASSOC.7,7,16,0
30,PS.ASSOC.7,7,18,0
30,PS.ASSOC.7,7,20,0
30,PS.ASSOC.7,7,22,0
30,PS.ASSOC.7,7,24,0
30,PS.ASSOC.7,7,26,0.0417985523709508
30,PS.ASSOC.7,7,28,2.68782966702698
30,PS.ASSOC.7,7,30,4.19438504682183
30,PS.ASSOC.7,7,32,15.9947580256869
30,PS.ASSOC.7,7,34,22.7489136619115
30,PS.ASSOC.7,7,36,34.7478057011669
30,PS.ASSOC.7,7,38,49.6667349986254
30,PS.ASSOC.7,7,40,59.1321949219395
30,PS.ASSOC.7,7,42,63.3659787928009
30,PS.ASSOC.7,7,44,80.6149591357368
30,PS.ASSOC.7,7,46,67.964081307006
30,PS.ASSOC.7,7,48,109.758806245415
30,PS.ASSOC.7,7,50,180.20791594318
30,PS.ASSOC.7,7,52,212.37771252783
30,PS.ASSOC.7,7,54,119.225444938174
30,PS.ASSOC.7,7,56,57.4808241257977
30,PS.ASSOC.7,7,58,39.4693039192127
30,PS.ASSOC.7,7,60,34.7087162721689
30,PS.ASSOC.7,7,62,16.8594216960001
30,PS.ASSOC.7,7,64,12.4905109300628
30,PS.ASSOC.7,7,66,16.3184925094893
30,PS.ASSOC.7,7,68,14.6517657921866
